bmrb_id,pdb_id,ets_score,author_score,nmr_score,blast_score,ligand_score,overall_score
1120,1zxg,,9,,9,,9
1120,1edl,,9,,9,,9
1120,1edk,,9,,9,,9
1120,1edj,,9,,9,,9
1120,1edi,,9,,9,,9
1120,1zdb,,9,,9,,9
1120,1zda,,9,,9,,9
1120,1zdd,,9,,9,,9
1120,1zdc,,9,,9,,9
1120,1zxh,,9,,9,,9
1127,5hir,,9,,0,,9
1127,2hir,,9,,0,,9
1127,6hir,,9,,9,,9
1127,4hir,,9,,9,,9
1127,1hic,,2,,0,,2
1127,1m8c,,9,,9,,9
1127,1m8b,,9,,9,,9
1128,5hir,,9,,0,,9
1128,2hir,,9,,0,,9
1128,6hir,,9,,9,,9
1128,4hir,,9,,9,,9
1128,1hic,,1,,0,,1
1128,1m8c,,9,,9,,9
1128,1m8b,,9,,9,,9
1129,5hir,,9,,0,,9
1129,2hir,,9,,0,,9
1129,6hir,,9,,9,,9
1129,4hir,,9,,9,,9
1129,1hic,,1,,0,,1
1129,1m8c,,9,,9,,9
1129,1m8b,,9,,9,,9
1136,1bdd,,1,,0,,4
1136,1bdc,,1,,0,,3
1136,1ss1,,2,,9,,9
1136,2spz,,9,,9,,9
1136,1q2n,,9,,9,,9
1136,1h0t,,9,,9,,9
1136,1zxg,,9,,9,,9
1136,1edl,,9,,9,,9
1136,1edk,,9,,9,,9
1136,1edj,,9,,9,,9
1136,1edi,,9,,9,,9
1136,1zdb,,9,,9,,9
1136,1zda,,9,,9,,9
1136,1zdd,,9,,9,,9
1136,1zdc,,9,,9,,9
1136,1zxh,,9,,9,,9
1151,1ahl,,2,,0,,2
1151,1apf,,2,,9,,9
1151,1atx,,9,,9,,9
1151,2sh1,,2,,9,,9
1151,1shi,,2,,9,,9
1151,1sh1,,2,,9,,9
1154,1mhu,,,,9,9,0
1154,1mrb,,1,,9,9,9
1154,1dfs,,9,,9,9,9
1154,1mrt,,1,,9,9,9
1154,2mhu,,,,9,9,9
1154,2mrt,,1,,9,9,9
1154,2mrb,,1,,9,9,9
1154,1dft,,9,,9,9,9
1154,1ji9,,9,,9,9,9
1154,2fj5,,9,,9,9,9
1154,2fj4,,9,,9,9,9
1154,1m0g,,9,,9,9,9
1154,1m0j,,9,,9,9,9
1154,1aqs,,9,,9,9,9
1154,2bbi,,9,,9,,9
1154,1bbi,,9,,9,,9
1154,1dl0,,9,,9,,9
1154,1t2y,,9,,9,,9
1154,1fmy,,9,,9,,9
1154,1aqr,,9,,9,9,9
1154,1aqq,,9,,9,9,9
1154,1aoo,,9,,9,9,9
1154,1j5m,,9,,9,9,9
1154,1mvz,,9,,9,,9
1154,1qjl,,2,,9,9,9
1154,1j5l,,9,,9,9,9
1154,1vfi,,9,,9,,9
1154,1dmd,,9,,9,9,9
1154,1dmc,,9,,9,9,9
1154,1xaz,,9,,9,,9
1154,1u4i,,9,,9,,9
1154,1q7j,,9,,9,,9
1154,1q7i,,9,,9,,9
1154,1n4y,,9,,9,,9
1154,1jyp,,9,,9,,9
1154,1l1i,,9,,9,,9
1154,1dmf,,9,,9,9,9
1154,1dme,,9,,9,9,9
1154,1y7k,,9,,9,,9
1154,1y7j,,9,,9,,9
1155,1mhu,,,,9,9,9
1155,1mrb,,1,,9,9,9
1155,1dfs,,9,,9,9,9
1155,1mrt,,1,,9,9,9
1155,2mhu,,,,9,9,9
1155,2mrt,,1,,9,9,9
1155,2mrb,,1,,9,9,9
1155,1dft,,9,,9,9,9
1155,1ji9,,9,,9,9,9
1155,2fj5,,9,,9,9,9
1155,2fj4,,9,,9,9,9
1155,1m0g,,9,,9,9,9
1155,1m0j,,9,,9,9,9
1155,1aqs,,9,,9,9,9
1155,2bbi,,9,,9,,9
1155,1bbi,,9,,9,,9
1155,1dl0,,9,,9,,9
1155,1t2y,,9,,9,,9
1155,1fmy,,9,,9,,9
1155,1aqr,,9,,9,9,9
1155,1aqq,,9,,9,9,9
1155,1aoo,,9,,9,9,9
1155,1j5m,,9,,9,9,9
1155,1mvz,,9,,9,,9
1155,1qjl,,2,,9,9,9
1155,1j5l,,9,,9,9,9
1155,1vfi,,9,,9,,9
1155,1dmd,,9,,9,9,9
1155,1dmc,,9,,9,9,9
1155,1xaz,,9,,9,,9
1155,1u4i,,9,,9,,9
1155,1q7j,,9,,9,,9
1155,1q7i,,9,,9,,9
1155,1n4y,,9,,9,,9
1155,1jyp,,9,,9,,9
1155,1l1i,,9,,9,,9
1155,1dmf,,9,,9,9,9
1155,1dme,,9,,9,9,9
1155,1y7k,,9,,9,,9
1155,1y7j,,9,,9,,9
1156,1pit,,2,,0,,2
1156,1oa6,,9,,0,,9
1156,1oa5,,9,,0,,9
1156,1jv9,,9,,9,,9
1156,1jv8,,9,,9,,9
1156,1ld5,,9,,9,,9
1156,1uua,,9,,0,,9
1156,1uub,,9,,9,,9
1156,1ld6,,9,,9,,9
1156,1jc6,,9,,9,,9
1156,1adz,,9,,9,,9
1156,1irh,,9,,9,,9
1156,1dtk,,2,,9,,9
1156,1shp,,2,,9,,9
1156,1k09,,9,,9,9,9
1156,1den,,9,,9,,9
1156,1dem,,9,,9,,9
1156,1kun,,9,,9,,9
1156,1bf0,,9,,9,,9
1156,2ca7,,9,,9,,9
1156,1yl2,,9,,9,,9
1162,1r84,,9,,9,9,9
1162,1r2n,,9,,9,9,9
1162,1bct,,1,,9,,9
1162,1l0m,,9,,9,,9
1170,2giw,,9,,0,9,9
1170,2frc,,9,,0,9,9
1170,1ocd,,9,,0,9,9
1170,1m60,,9,,0,9,9
1170,1lc2,,9,,0,9,9
1170,1lc1,,9,,0,9,9
1170,1i5t,,9,,0,9,9
1170,1giw,,9,,0,9,9
1170,1fi9,,9,,0,9,9
1170,1fi7,,9,,0,9,9
1170,1akk,,9,,0,9,9
1170,1j3s,,9,,9,9,9
1170,1nmi,,9,,9,9,9
1170,1fhb,,9,,9,9,9
1170,1yic,,9,,9,9,9
1170,1yfc,,9,,9,9,9
1170,1lms,,9,,9,9,9
1170,1i6e,,9,,9,9,9
1170,1i6d,,9,,9,9,9
1170,1c7m,,9,,9,9,9
1170,1c2n,,9,,9,9,9
1171,2giw,,9,,0,9,9
1171,2frc,,9,,0,9,9
1171,1ocd,,9,,0,9,9
1171,1m60,,9,,0,9,9
1171,1lc2,,9,,0,9,9
1171,1lc1,,9,,0,9,9
1171,1i5t,,9,,0,9,9
1171,1giw,,9,,0,9,9
1171,1fi9,,9,,0,9,9
1171,1fi7,,9,,0,9,9
1171,1akk,,9,,0,9,9
1171,1j3s,,9,,9,9,9
1171,1nmi,,9,,9,9,9
1171,1fhb,,9,,9,9,9
1171,1yic,,9,,9,9,9
1171,1yfc,,9,,9,9,9
1171,1lms,,9,,9,9,9
1171,1i6e,,9,,9,9,9
1171,1i6d,,9,,9,9,9
1171,1c7m,,9,,9,9,9
1171,1c2n,,9,,9,9,9
1179,1pit,,1,,0,,1
1179,1oa6,,9,,0,,9
1179,1oa5,,9,,0,,9
1179,1jv9,,9,,9,,9
1179,1jv8,,9,,9,,9
1179,1ld5,,9,,9,,9
1179,1uua,,9,,0,,9
1179,1uub,,9,,9,,9
1179,1ld6,,9,,9,,9
1179,1jc6,,9,,9,,9
1179,1adz,,9,,9,,9
1179,1irh,,9,,9,,9
1179,1dtk,,1,,9,,9
1179,1shp,,1,,9,,9
1179,1k09,,9,,9,9,9
1179,1den,,9,,9,,9
1179,1dem,,9,,9,,9
1179,1kun,,9,,9,,9
1179,1bf0,,9,,9,,9
1179,2ca7,,9,,9,,9
1179,1yl2,,9,,9,,9
1192,1yic,,9,,9,9,9
1192,1yfc,,9,,9,9,9
1192,1nmi,,9,,9,9,9
1192,1lms,,9,,9,9,9
1192,1fhb,,9,,9,9,9
1192,2giw,,9,,9,9,9
1192,2frc,,9,,9,9,9
1192,1ocd,,9,,9,9,9
1192,1m60,,9,,9,9,9
1192,1lc2,,9,,9,9,9
1192,1lc1,,9,,9,9,9
1192,1i5t,,9,,9,9,9
1192,1giw,,9,,9,9,9
1192,1fi9,,9,,9,9,9
1192,1fi7,,9,,9,9,9
1192,1akk,,9,,9,9,9
1192,1j3s,,9,,9,9,9
1192,1i6e,,9,,9,9,9
1192,1i6d,,9,,9,9,9
1192,1c7m,,9,,9,9,9
1192,1c2n,,9,,9,9,9
1198,4ait,,9,,9,,9
1198,3ait,,9,,9,,9
1198,2ait,,9,,9,,9
1198,1eiw,,9,,9,,9
1200,1myf,,9,,0,9,9
1201,1q01,,9,,9,,9
1201,1anp,,9,,9,,9
1202,1myf,,9,,9,9,9
1203,1myf,,9,,9,9,9
1205,1myf,,9,,9,9,9
1206,1atx,,,,0,,0
1206,1ahl,,9,,9,,9
1206,1apf,,9,,9,,9
1206,2sh1,,9,,9,,9
1206,1shi,,9,,9,,9
1206,1sh1,,9,,9,,9
1209,1l4v,,,,0,,2
1209,1ica,,9,,9,,9
1209,1i2v,,9,,9,,9
1209,1p00,,9,,9,,9
1209,1ozz,,9,,9,,9
1323,1nx7,,9,,0,9,9
1323,1hko,,2,,0,9,9
1323,1sh4,,9,,9,9,9
1323,1j0q,,9,,9,9,9
1323,1do9,,9,,9,9,9
1323,1i5u,,9,,9,9,9
1323,2axx,,9,,9,9,9
1323,1mny,,9,,9,9,9
1323,1ieu,,9,,9,,9
1323,1iet,,9,,9,,9
1323,1i8c,,9,,9,,9
1323,1i87,,9,,9,,9
1323,1f04,,9,,9,9,9
1323,1f03,,9,,9,9,9
1323,1blv,,9,,9,9,9
1323,1bfx,,9,,9,9,9
1323,1b5b,,9,,9,9,9
1323,1b5a,,9,,9,9,9
1323,1axx,,9,,9,9,9
1323,1aw3,,9,,9,9,9
1323,1aqa,,9,,9,9,9
1323,1ib7,,9,,9,9,9
1323,1jex,,9,,9,9,9
1324,1nx7,,9,,0,9,9
1324,1hko,,2,,0,9,9
1324,1sh4,,9,,9,9,9
1324,1j0q,,9,,9,9,9
1324,1do9,,9,,9,9,9
1324,1i5u,,9,,9,9,9
1324,2axx,,9,,9,9,9
1324,1mny,,9,,9,9,9
1324,1ieu,,9,,9,,9
1324,1iet,,9,,9,,9
1324,1i8c,,9,,9,,9
1324,1i87,,9,,9,,9
1324,1f04,,9,,9,9,9
1324,1f03,,9,,9,9,9
1324,1blv,,9,,9,9,9
1324,1bfx,,9,,9,9,9
1324,1b5b,,9,,9,9,9
1324,1b5a,,9,,9,9,9
1324,1axx,,9,,9,9,9
1324,1aw3,,9,,9,9,9
1324,1aqa,,9,,9,9,9
1324,1ib7,,9,,9,9,9
1324,1jex,,9,,9,9,9
1333,2pac,,,,0,9,9
1333,1dvv,,9,,9,9,9
1333,1cor,,9,,9,9,9
1333,1cch,,9,,9,9,9
1333,1fi3,,9,,9,9,9
1333,1ayg,,9,,9,9,9
1333,1a8c,,9,,9,9,9
1333,1a56,,9,,9,9,9
1333,1wib,,9,,9,,9
1334,2pac,,,,0,9,9
1334,1dvv,,9,,9,9,9
1334,1cor,,9,,9,9,9
1334,1cch,,9,,9,9,9
1334,1fi3,,9,,9,9,9
1334,1ayg,,9,,9,9,9
1334,1a8c,,9,,9,9,9
1334,1a56,,9,,9,9,9
1334,1wib,,9,,9,,9
1336,4znf,,,,0,9,9
1336,3znf,,,,0,9,9
1336,1bbo,,1,,9,9,9
1336,1x5w,,9,,9,9,9
1336,1klr,,9,,9,9,9
1336,7znf,,9,,9,9,9
1336,5znf,,9,,9,9,9
1336,2csh,,9,,9,9,9
1336,1kls,,9,,9,9,9
1336,1srk,,9,,9,9,9
1336,1xrz,,9,,9,9,9
1336,1x6h,,9,,9,9,9
1336,2adr,,9,,9,9,9
1337,4znf,,,,0,9,9
1337,3znf,,,,0,9,9
1337,1bbo,,1,,9,9,9
1337,1x5w,,9,,9,9,9
1337,1klr,,9,,9,9,9
1337,7znf,,9,,9,9,9
1337,5znf,,9,,9,9,9
1337,2csh,,9,,9,9,9
1337,1kls,,9,,9,9,9
1337,1srk,,9,,9,9,9
1337,1xrz,,9,,9,9,9
1337,1x6h,,9,,9,9,9
1337,2adr,,9,,9,9,9
1344,5aiy,,9,,0,9,9
1344,4aiy,,9,,0,9,9
1344,3aiy,,9,,0,9,9
1344,2hiu,,1,,0,,1
1344,2aiy,,9,,0,9,9
1344,1xgl,,1,,0,,1
1344,1t1q,,1,,0,9,9
1344,1t1p,,1,,0,,1
1344,1t1k,,1,,0,,1
1344,1sju,,1,,0,,3
1344,1sjt,,1,,0,,3
1344,1sf1,,,,0,,0
1344,1mhj,,9,,0,,9
1344,1mhi,,9,,0,,9
1344,1lnp,,1,,0,,1
1344,1kmf,,1,,0,9,9
1344,1jco,,9,,0,,9
1344,1hui,,9,,0,,9
1344,1hls,,9,,0,,9
1344,1hit,,1,,0,,1
1344,1his,,1,,0,,1
1344,1hiq,,1,,0,,1
1344,1efe,,9,,0,,9
1344,1bzv,,9,,0,9,9
1344,1aiy,,9,,0,9,9
1344,1ai0,,9,,0,9,9
1344,1a7f,,9,,0,,9
1344,1k3m,,1,,9,,9
1344,1ioh,,9,,9,,9
1344,1iog,,9,,9,,9
1344,1lkq,,1,,0,,1
1344,1vkt,,1,,9,,9
1344,1igl,,9,,9,,9
1344,3lri,,9,,9,,9
1344,3gf1,,9,,9,,9
1344,2gf1,,9,,9,,9
1344,1pmx,,9,,9,,9
1344,1bqt,,9,,9,,9
1344,1b9g,,9,,9,,9
1344,1bon,,9,,9,,9
1344,1bom,,9,,9,,9
1358,2aas,,1,,0,,1
1358,1u34,,9,,0,,9
1358,1qwq,,9,,9,,9
1360,2aas,,1,,0,,1
1360,1u34,,9,,0,,9
1360,1qwq,,9,,9,,9
1374,1tus,,1,,0,,1
1374,1tur,,1,,0,,1
1374,1omu,,1,,0,,1
1374,1omt,,1,,0,,1
1374,1m8c,,1,,0,,3
1374,1m8b,,1,,0,,3
1374,1iy5,,9,,0,,9
1374,1iy6,,9,,9,,9
1374,2bus,,9,,9,,9
1374,1bus,,9,,9,,9
1374,1y1b,,9,,9,,9
1374,1y1c,,9,,9,,9
1374,1pce,,9,,9,,9
1374,1uvg,,9,,9,,9
1374,1uvf,,9,,9,,9
1374,1kma,,9,,9,,9
1374,1h0z,,9,,9,,9
1375,1tus,,1,,0,,1
1375,1tur,,1,,0,,1
1375,1omu,,1,,0,,1
1375,1omt,,1,,0,,1
1375,1m8c,,2,,0,,4
1375,1m8b,,2,,0,,4
1375,1iy5,,9,,0,,9
1375,1iy6,,9,,9,,9
1375,2bus,,9,,9,,9
1375,1bus,,9,,9,,9
1375,1y1b,,9,,9,,9
1375,1y1c,,9,,9,,9
1375,1pce,,9,,9,,9
1375,1uvg,,9,,9,,9
1375,1uvf,,9,,9,,9
1375,1kma,,9,,9,,9
1375,1h0z,,9,,9,,9
1376,2ccx,,2,,9,,9
1376,1cxo,,9,,9,,9
1376,1cxn,,9,,9,,9
1376,2crt,,9,,9,,9
1376,2crs,,9,,9,,9
1376,1i02,,9,,9,,9
1376,1ffj,,9,,9,,9
1376,1ccq,,9,,9,,9
1376,1cb9,,9,,9,,9
1376,1chv,,9,,9,,9
1376,1rl5,,9,,9,,9
1376,1crf,,9,,9,,9
1376,1cre,,9,,9,,9
1376,1kbt,,9,,9,,9
1376,1kbs,,9,,9,,9
1376,2cdx,,9,,9,,9
1376,1cvo,,9,,9,,9
1376,1mr6,,9,,9,,9
1376,1jgk,,9,,9,,9
1376,2btx,,9,,9,,9
1376,1rgj,,9,,9,,9
1376,1ljz,,9,,9,,9
1376,1l4w,,9,,9,,9
1376,1kl8,,9,,9,,9
1376,1kfh,,9,,9,,9
1376,1kc4,,9,,9,,9
1376,1jbd,,9,,9,,9
1376,1ikc,,9,,9,,9
1376,1ik8,,9,,9,,9
1376,1idl,,9,,9,,9
1376,1idi,,9,,9,,9
1376,1idh,,9,,9,,9
1376,1idg,,9,,9,,9
1376,1hoy,,9,,9,,9
1376,1haj,,9,,9,,9
1376,1haa,,9,,9,,9
1376,1bxp,,9,,9,,9
1376,1abt,,9,,9,,9
1376,1nea,,9,,9,,9
1376,1vyc,,9,,9,,9
1376,1txb,,9,,9,,9
1376,1txa,,9,,9,,9
1376,2nbt,,9,,9,,9
1376,1g6m,,9,,9,,9
1376,1w6b,,9,,9,,9
1376,1nor,,9,,9,,9
1376,1lsi,,9,,9,,9
1376,1coe,,9,,9,,9
1376,1cod,,9,,9,,9
1376,1ntx,,2,,9,,9
1376,1fra,,9,,9,,9
1376,1era,,9,,9,,9
1376,1je9,,9,,9,,9
1376,1tfs,,9,,9,,9
1376,1lxh,,9,,9,,9
1376,1lxg,,9,,9,,9
1377,1p9j,,9,,9,,9
1377,3egf,,9,,9,,9
1377,1epj,,2,,9,,9
1377,1epi,,2,,9,,9
1377,1eph,,2,,9,,9
1377,1epg,,2,,9,,9
1377,1egf,,9,,9,,9
1377,1gk5,,9,,9,,9
1377,1a3p,,9,,9,9,9
1377,4tgf,,9,,9,,9
1377,3tgf,,2,,9,,9
1377,2tgf,,2,,9,,9
1377,1yug,,9,,9,,9
1377,1yuf,,9,,9,,9
1377,1k37,,9,,9,,9
1377,1k36,,9,,9,,9
1377,1ip0,,9,,9,,9
1377,1iox,,9,,9,,9
1377,1toz,,9,,9,,9
1377,1hrf,,2,,9,,9
1377,1hre,,2,,9,,9
1377,1haf,,9,,9,,9
1377,1hae,,9,,9,,9
1377,1fsb,,9,,9,,9
1377,1whf,,9,,9,9,9
1377,1whe,,9,,9,9,9
1377,1ccf,,9,,9,9,9
1377,1apo,,9,,9,9,9
1377,1tpg,,2,,9,,9
1377,1ixa,,2,,9,,9
1378,1p9j,,9,,9,,9
1378,3egf,,9,,9,,9
1378,1epj,,2,,9,,9
1378,1epi,,2,,9,,9
1378,1eph,,2,,9,,9
1378,1epg,,2,,9,,9
1378,1egf,,9,,9,,9
1378,1gk5,,9,,9,,9
1378,1a3p,,9,,9,9,9
1378,4tgf,,9,,9,,9
1378,3tgf,,2,,9,,9
1378,2tgf,,2,,9,,9
1378,1yug,,9,,9,,9
1378,1yuf,,9,,9,,9
1378,1k37,,9,,9,,9
1378,1k36,,9,,9,,9
1378,1ip0,,9,,9,,9
1378,1iox,,9,,9,,9
1378,1toz,,9,,9,,9
1378,1hrf,,2,,9,,9
1378,1hre,,2,,9,,9
1378,1haf,,9,,9,,9
1378,1hae,,9,,9,,9
1378,1fsb,,9,,9,,9
1378,1whf,,9,,9,9,9
1378,1whe,,9,,9,9,9
1378,1ccf,,9,,9,9,9
1378,1apo,,9,,9,9,9
1378,1tpg,,2,,9,,9
1378,1ixa,,2,,9,,9
1379,1ykg,,9,,9,9,9
1381,1coe,,2,,9,,9
1381,1cod,,2,,9,,9
1381,1g6m,,2,,9,,9
1381,1nea,,9,,9,,9
1381,1je9,,2,,9,,9
1381,1nor,,9,,9,,9
1381,1fra,,9,,9,,9
1381,1era,,9,,9,,9
1381,1ntx,,9,,9,,9
1381,1jgk,,9,,9,,9
1381,1tfs,,9,,9,,9
1381,1txb,,2,,9,,9
1381,1txa,,2,,9,,9
1381,1lxh,,9,,9,,9
1381,1lxg,,9,,9,,9
1381,2btx,,9,,9,,9
1381,1rgj,,9,,9,,9
1381,1ljz,,9,,9,,9
1381,1l4w,,9,,9,,9
1381,1kl8,,9,,9,,9
1381,1kfh,,9,,9,,9
1381,1kc4,,9,,9,,9
1381,1jbd,,9,,9,,9
1381,1ikc,,9,,9,,9
1381,1ik8,,9,,9,,9
1381,1idl,,9,,9,,9
1381,1idi,,9,,9,,9
1381,1idh,,9,,9,,9
1381,1idg,,9,,9,,9
1381,1hoy,,9,,9,,9
1381,1haj,,9,,9,,9
1381,1haa,,9,,9,,9
1381,1bxp,,9,,9,,9
1381,1abt,,9,,9,,9
1381,1lsi,,9,,9,,9
1381,1mr6,,2,,9,,9
1381,1w6b,,9,,9,,9
1381,1drs,,9,,9,,9
1381,1vyc,,9,,9,,9
1381,2cdx,,9,,9,,9
1381,1cvo,,9,,9,,9
1381,2nbt,,9,,9,,9
1381,1rl5,,9,,9,,9
1381,1chv,,2,,9,,9
1381,1kbt,,2,,9,,9
1381,1kbs,,2,,9,,9
1381,1crf,,2,,9,,9
1381,1cre,,2,,9,,9
1381,1cxo,,9,,9,,9
1381,1cxn,,9,,9,,9
1381,1ijc,,9,,9,,9
1381,2crt,,2,,9,,9
1381,2crs,,2,,9,,9
1381,2ccx,,9,,9,,9
1381,1i02,,9,,9,,9
1381,1ffj,,9,,9,,9
1381,1ccq,,9,,9,,9
1381,1cb9,,9,,9,,9
1381,1ico,,9,,9,9,9
1393,1aps,,1,,0,,1
1393,1y9o,,9,,9,,9
1393,1fjd,,9,,9,,9
1393,1eq3,,9,,9,,9
1394,1aps,,1,,0,,1
1394,1y9o,,2,,9,,9
1394,1fjd,,9,,9,,9
1394,1eq3,,9,,9,,9
1396,1zta,,1,,9,,9
1396,1ihq,,9,,9,,9
1396,1tmz,,9,,9,,9
1396,1u2u,,9,,9,,9
1396,1fmh,,9,,9,,9
1397,1zta,,1,,9,,9
1397,1ihq,,9,,9,,9
1397,1tmz,,9,,9,,9
1397,1u2u,,9,,9,,9
1397,1fmh,,9,,9,,9
1398,1zta,,1,,9,,9
1398,1ihq,,9,,9,,9
1398,1tmz,,9,,9,,9
1398,1u2u,,9,,9,,9
1398,1fmh,,9,,9,,9
1399,1zta,,1,,9,,9
1399,1ihq,,9,,9,,9
1399,1tmz,,9,,9,,9
1399,1u2u,,9,,9,,9
1399,1fmh,,9,,9,,9
1400,4trx,,1,,0,,3
1400,3trx,,1,,0,,2
1400,1trw,,2,,9,,9
1400,1trv,,2,,9,,9
1400,1tru,,2,,9,,9
1400,1trs,,2,,9,,9
1400,1mdk,,2,,9,,9
1400,1mdj,,2,,9,,9
1400,1mdi,,2,,9,,9
1400,1cqh,,2,,9,,9
1400,1cqg,,2,,9,,9
1400,1m7t,,2,,9,,9
1400,1xfl,,9,,9,,9
1400,1ti3,,9,,9,,9
1400,1tof,,9,,9,,9
1400,1wmj,,9,,9,,9
1400,1quw,,9,,9,,9
1400,1rqm,,9,,9,,9
1400,1gl8,,9,,9,,9
1400,1xob,,9,,9,,9
1400,1xoa,,9,,9,,9
1400,1dby,,9,,9,,9
1400,1mek,,9,,9,,9
1400,1x5c,,9,,9,,9
1400,1x5d,,9,,9,,9
1400,1xtx,,9,,9,,9
1400,1pqn,,9,,9,,9
1400,1x5e,,9,,9,,9
1400,1okd,,9,,9,,9
1400,2cq9,,9,,9,,9
1404,2giw,,9,,0,9,9
1404,2frc,,9,,0,9,9
1404,1ocd,,9,,0,9,9
1404,1m60,,9,,0,9,9
1404,1lc2,,9,,0,9,9
1404,1lc1,,9,,0,9,9
1404,1i5t,,9,,0,9,9
1404,1giw,,9,,0,9,9
1404,1fi9,,9,,0,9,9
1404,1fi7,,9,,0,9,9
1404,1akk,,9,,0,9,9
1404,1j3s,,9,,9,9,9
1404,1nmi,,9,,9,9,9
1404,1fhb,,9,,9,9,9
1404,1yic,,9,,9,9,9
1404,1yfc,,9,,9,9,9
1404,1lms,,9,,9,9,9
1404,1i6e,,9,,9,9,9
1404,1i6d,,9,,9,9,9
1404,1c7m,,9,,9,9,9
1404,1c2n,,9,,9,9,9
1413,1myf,,9,,0,9,9
1416,1nmi,,9,,9,9,9
1416,1yic,,9,,9,9,9
1416,1yfc,,9,,9,9,9
1416,1lms,,9,,9,9,9
1416,1fhb,,9,,9,9,9
1416,1j3s,,9,,9,9,9
1416,2giw,,9,,9,9,9
1416,2frc,,9,,9,9,9
1416,1ocd,,9,,9,9,9
1416,1m60,,9,,9,9,9
1416,1lc2,,9,,9,9,9
1416,1lc1,,9,,9,9,9
1416,1i5t,,9,,9,9,9
1416,1giw,,9,,9,9,9
1416,1fi9,,9,,9,9,9
1416,1fi7,,9,,9,9,9
1416,1akk,,9,,9,9,9
1416,1i6e,,9,,9,9,9
1416,1i6d,,9,,9,9,9
1416,1c7m,,9,,9,9,9
1416,1c2n,,9,,9,9,9
1439,2cjo,,9,,9,,9
1439,2cjn,,9,,9,,9
1439,1roe,,9,,9,9,9
1439,1doy,,9,,9,9,9
1439,1dox,,9,,9,9,9
1439,1pfd,,9,,9,9,9
1439,1e10,,9,,9,9,9
1439,1e0z,,9,,9,9,9
1439,1jq4,,9,,9,9,9
1440,2cjo,,9,,9,,9
1440,2cjn,,9,,9,,9
1440,1roe,,9,,9,9,9
1440,1doy,,9,,9,9,9
1440,1dox,,9,,9,9,9
1440,1pfd,,9,,9,9,9
1440,1e10,,9,,9,9,9
1440,1e0z,,9,,9,9,9
1440,1jq4,,9,,9,9,9
1441,2cjo,,9,,9,,9
1441,2cjn,,9,,9,,9
1441,1roe,,9,,9,9,9
1441,1doy,,9,,9,9,9
1441,1dox,,9,,9,9,9
1441,1pfd,,9,,9,9,9
1441,1e10,,9,,9,9,9
1441,1e0z,,9,,9,9,9
1441,1jq4,,9,,9,9,9
1442,5aiy,,9,,9,9,9
1442,4aiy,,9,,9,9,9
1442,3aiy,,9,,9,9,9
1442,2hiu,,9,,9,,9
1442,2aiy,,9,,9,9,9
1442,1xgl,,9,,9,,9
1442,1t1q,,9,,9,9,9
1442,1t1p,,9,,9,,9
1442,1t1k,,9,,9,,9
1442,1sju,,9,,9,,9
1442,1sjt,,9,,9,,9
1442,1sf1,,9,,9,,9
1442,1mhj,,9,,9,,9
1442,1mhi,,9,,9,,9
1442,1lnp,,9,,9,,9
1442,1kmf,,9,,9,9,9
1442,1jco,,9,,9,,9
1442,1hui,,9,,9,,9
1442,1hls,,9,,9,,9
1442,1hit,,9,,9,,9
1442,1his,,9,,9,,9
1442,1hiq,,9,,9,,9
1442,1efe,,9,,9,,9
1442,1bzv,,9,,9,9,9
1442,1aiy,,9,,9,9,9
1442,1ai0,,9,,9,9,9
1442,1a7f,,9,,9,,9
1442,1ioh,,9,,9,,9
1442,1k3m,,9,,9,,9
1442,1iog,,9,,9,,9
1442,1lkq,,9,,9,,9
1442,1vkt,,9,,9,,9
1442,1igl,,9,,9,,9
1442,3lri,,9,,9,,9
1442,3gf1,,9,,9,,9
1442,2gf1,,9,,9,,9
1442,1pmx,,9,,9,,9
1442,1bqt,,9,,9,,9
1442,1b9g,,9,,9,,9
1442,1bon,,9,,9,,9
1442,1bom,,9,,9,,9
1443,5aiy,,9,,9,9,9
1443,4aiy,,9,,9,9,9
1443,3aiy,,9,,9,9,9
1443,2hiu,,9,,9,,9
1443,2aiy,,9,,9,9,9
1443,1xgl,,9,,9,,9
1443,1t1q,,9,,9,9,9
1443,1t1p,,9,,9,,9
1443,1t1k,,9,,9,,9
1443,1sju,,9,,9,,9
1443,1sjt,,9,,9,,9
1443,1sf1,,9,,9,,9
1443,1mhj,,9,,9,,9
1443,1mhi,,9,,9,,9
1443,1lnp,,9,,9,,9
1443,1kmf,,9,,9,9,9
1443,1jco,,9,,9,,9
1443,1hui,,9,,9,,9
1443,1hls,,9,,9,,9
1443,1hit,,9,,9,,9
1443,1his,,9,,9,,9
1443,1hiq,,9,,9,,9
1443,1efe,,9,,9,,9
1443,1bzv,,9,,9,9,9
1443,1aiy,,9,,9,9,9
1443,1ai0,,9,,9,9,9
1443,1a7f,,9,,9,,9
1443,1ioh,,9,,9,,9
1443,1k3m,,9,,9,,9
1443,1iog,,9,,9,,9
1443,1lkq,,9,,9,,9
1443,1vkt,,9,,9,,9
1443,1igl,,9,,9,,9
1443,3lri,,9,,9,,9
1443,3gf1,,9,,9,,9
1443,2gf1,,9,,9,,9
1443,1pmx,,9,,9,,9
1443,1bqt,,9,,9,,9
1443,1b9g,,9,,9,,9
1443,1bon,,9,,9,,9
1443,1bom,,9,,9,,9
1444,5aiy,,9,,0,9,9
1444,4aiy,,9,,0,9,9
1444,3aiy,,9,,0,9,9
